,0,1,2,3,4,5,6,7,8,9,10,11
50768,7.0,28.0,56.0,2.0,18.0,55.0,3.0,18.0,110.0,5.0,1.0,0.0
50769,7.0,24.0,43.0,2.0,14.0,42.0,3.0,14.0,85.0,5.0,1.0,1.0
50770,7.0,31.0,65.0,2.0,12.0,64.0,3.0,12.0,128.0,5.0,1.0,1.0
50771,7.0,65.0,26.0,4.0,9.0,28.0,4.0,9.0,56.0,9.0,3.0,19.9446
50772,7.0,71.0,51.0,4.0,16.0,49.0,4.0,16.0,98.0,9.0,3.0,19.5692
50773,7.0,79.0,84.0,4.0,6.0,80.0,4.0,6.0,161.0,9.0,3.0,19.5061
50774,7.0,2.0,75.0,0.0,7.0,72.0,0.0,7.0,142.0,2.0,1.0,10.0
50775,7.0,66.0,34.0,4.0,3.0,32.0,4.0,3.0,64.0,9.0,3.0,19.5758
50776,7.0,30.0,62.0,2.0,20.0,61.0,3.0,20.0,122.0,5.0,1.0,0.0
50777,7.0,2.0,75.0,0.0,7.0,72.0,0.0,7.0,143.0,3.0,1.0,0.0
50778,7.0,63.0,13.0,4.0,10.0,12.0,4.0,10.0,25.0,9.0,3.0,19.8381
50779,7.0,74.0,61.0,4.0,19.0,59.0,4.0,19.0,117.0,9.0,3.0,20.3416
50780,7.0,75.0,64.0,4.0,20.0,62.0,4.0,20.0,123.0,9.0,3.0,20.1861
50781,7.0,35.0,85.0,2.0,0.0,82.0,3.0,0.0,166.0,5.0,1.0,1.0
50782,7.0,72.0,55.0,4.0,17.0,53.0,4.0,17.0,105.0,9.0,3.0,19.5125
50783,7.0,78.0,79.0,4.0,7.0,75.0,4.0,7.0,149.0,9.0,3.0,20.4655
50784,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,8.0
50785,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,17.0,3.0,1.0,1.0
50786,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,3.0,9.0
50787,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,9.0
50788,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,9.0
50789,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,17.0,3.0,1.0,1.0
50790,7.0,22.0,36.0,2.0,11.0,35.0,3.0,11.0,71.0,5.0,1.0,0.0
50791,7.0,64.0,23.0,4.0,1.0,25.0,4.0,1.0,50.0,9.0,3.0,19.8043
50792,1.0,75.0,64.0,4.0,20.0,62.0,4.0,20.0,123.0,3.0,3.0,20.0
50793,7.0,73.0,58.0,4.0,18.0,56.0,4.0,18.0,111.0,9.0,3.0,19.7951
50794,7.0,21.0,30.0,2.0,3.0,31.0,3.0,3.0,63.0,5.0,1.0,0.0
50795,7.0,17.0,11.0,2.0,10.0,11.0,3.0,10.0,24.0,5.0,1.0,0.0
50796,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,1.0,1.0
50797,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,33.0,3.0,1.0,1.0
50798,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,3.0,2.0
50799,7.0,15.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,0.0
50800,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,1.0,2.0
50801,7.0,80.0,87.0,4.0,0.0,83.0,4.0,0.0,167.0,9.0,3.0,20.1188
50802,7.0,23.0,40.0,2.0,13.0,39.0,3.0,13.0,79.0,5.0,1.0,1.0
50803,7.0,25.0,46.0,2.0,15.0,45.0,3.0,15.0,91.0,5.0,1.0,0.0
50804,7.0,70.0,48.0,4.0,15.0,46.0,4.0,15.0,92.0,9.0,3.0,19.5901
50805,7.0,32.0,70.0,2.0,4.0,69.0,3.0,4.0,138.0,5.0,1.0,1.0
50806,7.0,61.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,9.0,3.0,19.7744
50807,7.0,29.0,59.0,2.0,19.0,58.0,3.0,19.0,116.0,5.0,1.0,0.0
50808,7.0,69.0,45.0,4.0,14.0,43.0,4.0,14.0,86.0,9.0,3.0,19.6132
50809,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,1.0,0.0
50810,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,155.0,3.0,1.0,1.0
50811,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,3.0,1.0
50812,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,1.0,1.0
50813,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,29.0,2.0,1.0,9.0
50814,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,30.0,3.0,1.0,0.0
50815,7.0,62.0,8.0,4.0,8.0,7.0,4.0,8.0,14.0,9.0,3.0,19.598
50816,7.0,16.0,6.0,2.0,8.0,5.0,3.0,8.0,12.0,5.0,1.0,1.0
50817,7.0,27.0,53.0,2.0,17.0,52.0,3.0,17.0,104.0,5.0,1.0,0.0
50818,7.0,33.0,77.0,2.0,7.0,74.0,3.0,7.0,148.0,5.0,1.0,1.0
50819,7.0,26.0,49.0,2.0,16.0,48.0,3.0,16.0,97.0,5.0,1.0,1.0
50820,7.0,68.0,42.0,4.0,13.0,40.0,4.0,13.0,80.0,9.0,3.0,20.4747
50821,7.0,20.0,24.0,2.0,9.0,27.0,3.0,9.0,55.0,5.0,1.0,0.0
50822,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,151.0,2.0,1.0,10.0
50823,7.0,34.0,82.0,2.0,6.0,79.0,3.0,6.0,160.0,5.0,1.0,1.0
50824,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,152.0,3.0,1.0,0.0
50825,7.0,18.0,19.0,2.0,5.0,20.0,3.0,5.0,42.0,5.0,1.0,1.0
50826,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,1.0,10.0
50827,7.0,81.0,88.0,7.0,0.0,77.0,0.0,6.0,154.0,2.0,1.0,1.0
50828,7.0,81.0,88.0,7.0,0.0,72.0,0.0,7.0,142.0,2.0,1.0,10.0
50829,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,152.0,3.0,1.0,0.0
50830,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,1.0,10.0
50831,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,3.0,9.0
50832,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,30.0,3.0,1.0,0.0
50833,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,151.0,2.0,1.0,9.0
50834,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,1.0,9.0
50835,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,1.0,9.0
50836,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,3.0,8.0
50837,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,29.0,2.0,1.0,8.0
50838,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,1.0,8.0
50839,7.0,67.0,38.0,4.0,11.0,36.0,4.0,11.0,72.0,9.0,3.0,20.4372
50840,7.0,19.0,21.0,2.0,1.0,23.0,3.0,1.0,48.0,5.0,1.0,0.0
50841,7.0,77.0,73.0,4.0,4.0,71.0,4.0,4.0,140.0,9.0,3.0,19.7561
50842,7.0,76.0,67.0,4.0,12.0,65.0,4.0,12.0,129.0,9.0,3.0,20.065
50843,7.0,65.0,26.0,4.0,9.0,28.0,4.0,9.0,56.0,9.0,3.0,20.182
50844,7.0,79.0,84.0,4.0,6.0,80.0,4.0,6.0,161.0,9.0,3.0,20.0652
50845,7.0,71.0,51.0,4.0,16.0,49.0,4.0,16.0,98.0,9.0,3.0,19.745
50846,7.0,66.0,34.0,4.0,3.0,32.0,4.0,3.0,64.0,9.0,3.0,19.7438
50847,7.0,63.0,13.0,4.0,10.0,12.0,4.0,10.0,25.0,9.0,3.0,19.5315
50848,7.0,74.0,61.0,4.0,19.0,59.0,4.0,19.0,117.0,9.0,3.0,20.3076
50849,7.0,31.0,65.0,2.0,12.0,64.0,3.0,12.0,128.0,5.0,1.0,1.0
50850,7.0,72.0,55.0,4.0,17.0,53.0,4.0,17.0,105.0,9.0,3.0,19.505
50851,7.0,75.0,64.0,4.0,20.0,62.0,4.0,20.0,123.0,9.0,3.0,20.0515
50852,7.0,78.0,79.0,4.0,7.0,75.0,4.0,7.0,149.0,9.0,3.0,20.2969
50853,7.0,28.0,56.0,2.0,18.0,55.0,3.0,18.0,110.0,5.0,1.0,0.0
50854,7.0,24.0,43.0,2.0,14.0,42.0,3.0,14.0,85.0,5.0,1.0,1.0
50855,7.0,35.0,85.0,2.0,0.0,82.0,3.0,0.0,166.0,5.0,1.0,1.0
50856,7.0,30.0,62.0,2.0,20.0,61.0,3.0,20.0,122.0,5.0,1.0,0.0
50857,7.0,2.0,75.0,0.0,7.0,72.0,0.0,7.0,142.0,2.0,1.0,10.0
50858,7.0,2.0,75.0,0.0,7.0,72.0,0.0,7.0,143.0,3.0,1.0,0.0
50859,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,9.0
50860,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,17.0,3.0,1.0,1.0
50861,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,3.0,10.0
50862,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,10.0
50863,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,17.0,3.0,3.0,0.0
50864,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,10.0
50865,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,17.0,3.0,1.0,1.0
50866,7.0,64.0,23.0,4.0,1.0,25.0,4.0,1.0,50.0,9.0,3.0,20.4811
50867,7.0,22.0,36.0,2.0,11.0,35.0,3.0,11.0,71.0,5.0,1.0,0.0
50868,1.0,75.0,64.0,4.0,20.0,62.0,4.0,20.0,123.0,3.0,3.0,20.0
50869,7.0,73.0,58.0,4.0,18.0,56.0,4.0,18.0,111.0,9.0,3.0,19.5587
50870,7.0,21.0,30.0,2.0,3.0,31.0,3.0,3.0,63.0,5.0,1.0,0.0
50871,7.0,17.0,11.0,2.0,10.0,11.0,3.0,10.0,24.0,5.0,1.0,0.0
50872,7.0,15.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,0.0
50873,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,1.0,2.0
50874,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,33.0,3.0,1.0,1.0
50875,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,3.0,3.0
50876,7.0,80.0,87.0,4.0,0.0,83.0,4.0,0.0,167.0,9.0,3.0,19.559
50877,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,1.0,3.0
50878,7.0,23.0,40.0,2.0,13.0,39.0,3.0,13.0,79.0,5.0,1.0,1.0
50879,7.0,25.0,46.0,2.0,15.0,45.0,3.0,15.0,91.0,5.0,1.0,0.0
50880,7.0,70.0,48.0,4.0,15.0,46.0,4.0,15.0,92.0,9.0,3.0,19.5627
50881,7.0,32.0,70.0,2.0,4.0,69.0,3.0,4.0,138.0,5.0,1.0,1.0
50882,7.0,61.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,9.0,3.0,19.9933
50883,7.0,29.0,59.0,2.0,19.0,58.0,3.0,19.0,116.0,5.0,1.0,0.0
50884,7.0,69.0,45.0,4.0,14.0,43.0,4.0,14.0,86.0,9.0,3.0,20.3679
50885,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,1.0,1.0
50886,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,155.0,3.0,1.0,1.0
50887,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,3.0,2.0
50888,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,1.0,2.0
50889,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,29.0,2.0,1.0,8.0
50890,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,30.0,3.0,1.0,0.0
50891,7.0,62.0,8.0,4.0,8.0,7.0,4.0,8.0,14.0,9.0,3.0,19.774
50892,7.0,16.0,6.0,2.0,8.0,5.0,3.0,8.0,12.0,5.0,1.0,1.0
50893,7.0,27.0,53.0,2.0,17.0,52.0,3.0,17.0,104.0,5.0,1.0,0.0
50894,7.0,33.0,77.0,2.0,7.0,74.0,3.0,7.0,148.0,5.0,1.0,1.0
50895,7.0,26.0,49.0,2.0,16.0,48.0,3.0,16.0,97.0,5.0,1.0,1.0
50896,7.0,68.0,42.0,4.0,13.0,40.0,4.0,13.0,80.0,9.0,3.0,19.9805
50897,7.0,20.0,24.0,2.0,9.0,27.0,3.0,9.0,55.0,5.0,1.0,0.0
50898,7.0,34.0,82.0,2.0,6.0,79.0,3.0,6.0,160.0,5.0,1.0,1.0
50899,7.0,18.0,19.0,2.0,5.0,20.0,3.0,5.0,42.0,5.0,1.0,1.0
50900,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,151.0,2.0,1.0,9.0
50901,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,152.0,3.0,1.0,0.0
50902,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,152.0,3.0,1.0,0.0
50903,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,1.0,9.0
50904,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,3.0,8.0
50905,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,151.0,2.0,1.0,8.0
50906,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,1.0,8.0
50907,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,30.0,3.0,1.0,0.0
50908,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,1.0,8.0
50909,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,3.0,7.0
50910,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,29.0,2.0,1.0,7.0
50911,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,1.0,7.0
50912,7.0,67.0,38.0,4.0,11.0,36.0,4.0,11.0,72.0,9.0,3.0,20.1981
50913,7.0,19.0,21.0,2.0,1.0,23.0,3.0,1.0,48.0,5.0,1.0,0.0
50914,7.0,77.0,73.0,4.0,4.0,71.0,4.0,4.0,140.0,9.0,3.0,19.9176
50915,7.0,76.0,67.0,4.0,12.0,65.0,4.0,12.0,129.0,9.0,3.0,20.1497
50916,7.0,74.0,61.0,4.0,19.0,59.0,4.0,19.0,117.0,9.0,3.0,20.059
50917,7.0,78.0,79.0,4.0,7.0,75.0,4.0,7.0,149.0,9.0,3.0,19.5213
50918,7.0,31.0,65.0,2.0,12.0,64.0,3.0,12.0,128.0,5.0,1.0,1.0
50919,7.0,72.0,55.0,4.0,17.0,53.0,4.0,17.0,105.0,9.0,3.0,20.1768
50920,7.0,24.0,43.0,2.0,14.0,42.0,3.0,14.0,85.0,5.0,1.0,1.0
50921,7.0,35.0,85.0,2.0,0.0,82.0,3.0,0.0,166.0,5.0,1.0,1.0
50922,7.0,28.0,56.0,2.0,18.0,55.0,3.0,18.0,110.0,5.0,1.0,0.0
50923,7.0,30.0,62.0,2.0,20.0,61.0,3.0,20.0,122.0,5.0,1.0,0.0
50924,7.0,79.0,84.0,4.0,6.0,80.0,4.0,6.0,161.0,9.0,3.0,20.2655
50925,7.0,65.0,26.0,4.0,9.0,28.0,4.0,9.0,56.0,9.0,3.0,19.5059
50926,7.0,66.0,34.0,4.0,3.0,32.0,4.0,3.0,64.0,9.0,3.0,20.4933
50927,7.0,75.0,64.0,4.0,20.0,62.0,4.0,20.0,123.0,9.0,3.0,19.8756
50928,7.0,71.0,51.0,4.0,16.0,49.0,4.0,16.0,98.0,9.0,3.0,20.0934
50929,7.0,63.0,13.0,4.0,10.0,12.0,4.0,10.0,25.0,9.0,3.0,19.8972
50930,7.0,2.0,75.0,0.0,7.0,72.0,0.0,7.0,142.0,2.0,1.0,10.0
50931,7.0,2.0,75.0,0.0,7.0,72.0,0.0,7.0,143.0,3.0,1.0,0.0
50932,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,10.0
50933,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,17.0,3.0,1.0,0.0
50934,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,10.0
50935,1.0,75.0,64.0,4.0,20.0,62.0,4.0,20.0,123.0,3.0,3.0,20.0
50936,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,17.0,3.0,1.0,0.0
50937,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,10.0
50938,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,3.0,9.0
50939,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,9.0
50940,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,9.0
50941,7.0,64.0,23.0,4.0,1.0,25.0,4.0,1.0,50.0,9.0,3.0,20.3114
50942,7.0,22.0,36.0,2.0,11.0,35.0,3.0,11.0,71.0,5.0,1.0,0.0
50943,7.0,73.0,58.0,4.0,18.0,56.0,4.0,18.0,111.0,9.0,3.0,20.2647
50944,7.0,21.0,30.0,2.0,3.0,31.0,3.0,3.0,63.0,5.0,1.0,0.0
50945,7.0,17.0,11.0,2.0,10.0,11.0,3.0,10.0,24.0,5.0,1.0,0.0
50946,7.0,15.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,0.0
50947,7.0,80.0,87.0,4.0,0.0,83.0,4.0,0.0,167.0,9.0,3.0,19.7502
50948,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,1.0,3.0
50949,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,33.0,3.0,1.0,1.0
50950,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,3.0,4.0
50951,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,1.0,4.0
50952,7.0,23.0,40.0,2.0,13.0,39.0,3.0,13.0,79.0,5.0,1.0,1.0
50953,7.0,25.0,46.0,2.0,15.0,45.0,3.0,15.0,91.0,5.0,1.0,0.0
50954,7.0,70.0,48.0,4.0,15.0,46.0,4.0,15.0,92.0,9.0,3.0,20.2012
50955,7.0,32.0,70.0,2.0,4.0,69.0,3.0,4.0,138.0,5.0,1.0,1.0
50956,7.0,61.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,9.0,3.0,19.9279
50957,7.0,29.0,59.0,2.0,19.0,58.0,3.0,19.0,116.0,5.0,1.0,0.0
50958,7.0,69.0,45.0,4.0,14.0,43.0,4.0,14.0,86.0,9.0,3.0,20.0901
50959,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,1.0,2.0
50960,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,155.0,3.0,1.0,1.0
50961,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,3.0,3.0
50962,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,1.0,3.0
50963,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,29.0,2.0,1.0,7.0
50964,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,30.0,3.0,1.0,0.0
50965,7.0,62.0,8.0,4.0,8.0,7.0,4.0,8.0,14.0,9.0,3.0,20.2874
50966,7.0,16.0,6.0,2.0,8.0,5.0,3.0,8.0,12.0,5.0,1.0,1.0
50967,7.0,27.0,53.0,2.0,17.0,52.0,3.0,17.0,104.0,5.0,1.0,0.0
50968,7.0,33.0,77.0,2.0,7.0,74.0,3.0,7.0,148.0,5.0,1.0,1.0
50969,7.0,68.0,42.0,4.0,13.0,40.0,4.0,13.0,80.0,9.0,3.0,20.2407
50970,7.0,26.0,49.0,2.0,16.0,48.0,3.0,16.0,97.0,5.0,1.0,1.0
50971,7.0,20.0,24.0,2.0,9.0,27.0,3.0,9.0,55.0,5.0,1.0,0.0
50972,7.0,34.0,82.0,2.0,6.0,79.0,3.0,6.0,160.0,5.0,1.0,1.0
50973,7.0,18.0,19.0,2.0,5.0,20.0,3.0,5.0,42.0,5.0,1.0,1.0
50974,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,151.0,2.0,1.0,8.0
50975,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,152.0,3.0,1.0,0.0
50976,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,152.0,3.0,1.0,0.0
50977,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,1.0,8.0
50978,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,3.0,7.0
50979,7.0,0.0,80.0,0.0,6.0,76.0,0.0,6.0,151.0,2.0,1.0,7.0
50980,7.0,81.0,88.0,7.0,0.0,76.0,0.0,6.0,151.0,2.0,1.0,7.0
50981,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,30.0,3.0,1.0,0.0
50982,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,1.0,7.0
50983,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,3.0,6.0
50984,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,29.0,2.0,1.0,6.0
50985,7.0,83.0,27.0,7.0,9.0,15.0,0.0,5.0,29.0,2.0,1.0,6.0
50986,7.0,67.0,38.0,4.0,11.0,36.0,4.0,11.0,72.0,9.0,3.0,19.9177
50987,7.0,19.0,21.0,2.0,1.0,23.0,3.0,1.0,48.0,5.0,1.0,0.0
50988,7.0,77.0,73.0,4.0,4.0,71.0,4.0,4.0,140.0,9.0,3.0,20.4081
50989,7.0,76.0,67.0,4.0,12.0,65.0,4.0,12.0,129.0,9.0,3.0,20.0092
50990,7.0,74.0,61.0,4.0,19.0,59.0,4.0,19.0,117.0,9.0,3.0,19.7229
50991,7.0,78.0,79.0,4.0,7.0,75.0,4.0,7.0,149.0,9.0,3.0,20.2453
50992,7.0,31.0,65.0,2.0,12.0,64.0,3.0,12.0,128.0,5.0,1.0,1.0
50993,7.0,24.0,43.0,2.0,14.0,42.0,3.0,14.0,85.0,5.0,1.0,1.0
50994,7.0,28.0,56.0,2.0,18.0,55.0,3.0,18.0,110.0,5.0,1.0,0.0
50995,7.0,65.0,26.0,4.0,9.0,28.0,4.0,9.0,56.0,9.0,3.0,19.8729
50996,7.0,72.0,55.0,4.0,17.0,53.0,4.0,17.0,105.0,9.0,3.0,20.09
50997,7.0,79.0,84.0,4.0,6.0,80.0,4.0,6.0,161.0,9.0,3.0,19.8107
50998,7.0,71.0,51.0,4.0,16.0,49.0,4.0,16.0,98.0,9.0,3.0,20.2213
50999,7.0,66.0,34.0,4.0,3.0,32.0,4.0,3.0,64.0,9.0,3.0,20.4777
51000,7.0,35.0,85.0,2.0,0.0,82.0,3.0,0.0,166.0,5.0,1.0,1.0
51001,7.0,30.0,62.0,2.0,20.0,61.0,3.0,20.0,122.0,5.0,1.0,0.0
51002,7.0,63.0,13.0,4.0,10.0,12.0,4.0,10.0,25.0,9.0,3.0,19.8462
51003,1.0,75.0,64.0,4.0,20.0,62.0,4.0,20.0,123.0,3.0,3.0,20.0
51004,7.0,75.0,64.0,4.0,20.0,62.0,4.0,20.0,123.0,9.0,3.0,19.5877
51005,7.0,2.0,75.0,0.0,7.0,72.0,0.0,7.0,142.0,2.0,1.0,10.0
51006,7.0,2.0,75.0,0.0,7.0,72.0,0.0,7.0,143.0,3.0,1.0,0.0
51007,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,9.0
51008,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,17.0,3.0,1.0,0.0
51009,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,17.0,3.0,1.0,0.0
51010,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,9.0
51011,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,3.0,8.0
51012,7.0,82.0,14.0,7.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,8.0
51013,7.0,3.0,9.0,0.0,10.0,8.0,0.0,10.0,16.0,2.0,1.0,8.0
51014,7.0,64.0,23.0,4.0,1.0,25.0,4.0,1.0,50.0,9.0,3.0,20.2083
51015,7.0,22.0,36.0,2.0,11.0,35.0,3.0,11.0,71.0,5.0,1.0,0.0
51016,7.0,73.0,58.0,4.0,18.0,56.0,4.0,18.0,111.0,9.0,3.0,19.8179
51017,7.0,21.0,30.0,2.0,3.0,31.0,3.0,3.0,63.0,5.0,1.0,0.0
51018,7.0,17.0,11.0,2.0,10.0,11.0,3.0,10.0,24.0,5.0,1.0,0.0
51019,7.0,15.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,0.0
51020,7.0,80.0,87.0,4.0,0.0,83.0,4.0,0.0,167.0,9.0,3.0,20.2621
51021,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,1.0,4.0
51022,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,33.0,3.0,1.0,1.0
51023,7.0,23.0,40.0,2.0,13.0,39.0,3.0,13.0,79.0,5.0,1.0,1.0
51024,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,3.0,5.0
51025,7.0,25.0,46.0,2.0,15.0,45.0,3.0,15.0,91.0,5.0,1.0,0.0
51026,7.0,5.0,16.0,0.0,5.0,16.0,0.0,5.0,32.0,2.0,1.0,5.0
51027,7.0,70.0,48.0,4.0,15.0,46.0,4.0,15.0,92.0,9.0,3.0,20.1675
51028,7.0,32.0,70.0,2.0,4.0,69.0,3.0,4.0,138.0,5.0,1.0,1.0
51029,7.0,61.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,9.0,3.0,20.4846
51030,7.0,29.0,59.0,2.0,19.0,58.0,3.0,19.0,116.0,5.0,1.0,0.0
51031,7.0,69.0,45.0,4.0,14.0,43.0,4.0,14.0,86.0,9.0,3.0,19.9572
51032,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,1.0,3.0
51033,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,29.0,2.0,1.0,6.0
51034,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,155.0,3.0,1.0,1.0
51035,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,3.0,4.0
51036,7.0,4.0,15.0,0.0,5.0,15.0,0.0,5.0,30.0,3.0,1.0,0.0
51037,7.0,1.0,81.0,0.0,6.0,77.0,0.0,6.0,154.0,2.0,1.0,4.0
51038,7.0,62.0,8.0,4.0,8.0,7.0,4.0,8.0,14.0,9.0,3.0,20.2808
51039,7.0,16.0,6.0,2.0,8.0,5.0,3.0,8.0,12.0,5.0,1.0,1.0
